-5264.714844	-124.0154114	1185.967041	-123.7321548	290.0567627	214.4623718	166.0065918	-66.66408539	188.6335449	211.9360657	469.6006165
-5261.602539	-124.0154114	1136.718994	-123.7321548	260.1821899	159.3600464	93.72724152	101.2981949	215.4915466	287.0001831	278.0548401
-5274.347656	-124.0154114	1099.601807	-123.7321548	208.5295715	339.0376892	20.13311005	113.4101944	55.45861053	359.2567749	210.8733521
-5297.672852	-124.0154114	1138.693481	-123.7321548	120.1002579	174.1292114	394.0006409	209.4379883	210.2076721	-16.79785156	166.8909912
-5287.044922	-124.0154114	1180.112305	-123.7321548	148.1613464	228.3267822	346.7149658	159.5689697	183.7418518	21.27298737	239.4692078
-5297.491699	-124.0154114	1141.326782	-123.7321548	123.3256912	348.9425049	76.70746613	344.8527832	10.17299652	307.7633057	52.0407486
-5277.316895	-124.0154114	1109.039917	-123.7321548	155.8037415	341.9743652	-36.80617523	335.3904724	26.41895294	428.499115	12.49312592
-5277.643066	-124.0154114	1111.061646	-123.7321548	135.3731079	189.3879089	334.1286926	180.4959412	203.3217163	24.00075531	178.7969055
-5300.089844	-124.0154114	1188.029785	-123.7321548	95.77138519	288.7944641	178.3271179	432.9363708	132.6093445	221.2792053	-66.57437134
-5241.688477	-124.0154114	1174.807129	-123.7321548	312.743103	177.695282	43.7049942	13.02973175	229.2162781	360.2571106	348.7559204
-5290.676758	-124.0154114	1064.674194	-123.7321548	97.23313141	236.0134277	289.5340576	246.759491	108.5404282	67.24878693	115.9101791
-5296.216309	-124.0154114	1118.945801	-123.7321548	131.6264343	260.8936157	160.0453796	302.2236328	111.13694	191.3919067	92.35041046
-5271.252441	-124.0154114	1176.750488	-123.7321548	248.7536011	306.8800049	15.22957611	106.6717606	102.5885696	378.6003418	265.0718994
-5257.61377	-124.0154114	1156.534912	-123.7321548	265.0233154	210.782959	27.92938995	120.9326248	181.2942505	357.4729309	256.3027344
-5247.841797	-124.0154114	1151.405518	-123.7321548	291.4281311	8.203163147	43.28205109	223.6344604	361.1834412	368.8013	144.2996826
-5247.11084	-124.0154114	1125.490479	-123.7321548	287.1971436	136.3796082	116.2817764	9.265144348	255.4295959	262.0685425	344.0933228
-5286.79248	-124.0154114	1136.57666	-123.7321548	189.354248	143.5311584	183.2845764	240.3978271	272.7011719	180.9726563	114.3888626
-5287.131348	-124.0154114	1193.847656	-123.7321548	141.263916	345.9715271	379.5418091	43.57242584	90.86162567	13.07126617	319.8587646
-5253.539551	-124.0154114	1100.734985	-123.7321548	267.1177368	33.74903107	189.1147766	74.68350983	341.5577698	196.4589844	263.3364563
-5261.061523	-124.0154114	1131.064697	-123.7321548	245.9492188	201.7854004	61.48612213	128.2563782	176.7883911	310.9145203	250.1447144
-5263.502441	-124.0154114	1114.822754	-123.7321548	278.1918335	170.369812	232.697052	-124.7300491	212.6419983	143.2572937	478.676178
-5289.227051	-124.0154114	1191.500977	-123.7321548	164.3755493	415.0430298	58.17461395	224.0276489	-39.51662445	358.3838806	174.2594604
-5273.663574	-124.0154114	1101.862061	-123.7321548	242.8788452	100.4455032	-15.88349152	286.9954529	246.0879822	382.3797913	100.1688461
-5275.035645	-124.0154114	1156.478638	-123.7321548	225.6993408	253.6432495	8.768013	215.4193115	129.7434387	357.4670715	189.8875427
-5239.310059	-124.0154114	1140.273926	-123.7321548	375.8707886	47.01456451	-170.3016663	133.3671265	322.8458862	559.1690674	245.5975037
-5266.303711	-124.0154114	1108.791504	-123.7321548	245.0559692	333.9979858	86.59870148	-48.65607452	16.57715607	272.5516357	446.0391541
-5286.585938	-124.0154114	1153.018555	-123.7321548	166.0534363	285.0219116	418.1889954	-49.49303436	50.24834442	12.60363007	435.3083191
-5261.821777	-124.0154114	1085.816528	-123.7321548	220.6660767	269.3827515	66.99738312	85.92255402	75.8783493	311.7900391	274.329895
-5261.566895	-124.0154114	1085.290771	-123.7321548	248.3491211	62.73252106	-13.72748566	289.5328979	311.893219	366.4632263	66.69083405
-5212.918457	-124.0154114	1199.438232	-123.7321548	454.0281677	-26.4812088	128.3216858	-267.6049805	414.3357239	292.56073	655.1881714
-5256.664551	-124.0154114	1175.079102	-123.7321548	318.4822083	341.2822571	-55.45458221	-68.38234711	76.87143707	436.9181213	441.6570129
-5247.461426	-124.0154114	1097.342041	-123.7321548	304.9081116	-16.97182465	12.59918976	184.8963623	375.7603149	369.3329773	169.6310425
-5272.734375	-124.0154114	1119.091309	-123.7321548	197.3037415	251.241272	209.1122742	65.47156525	108.7604446	156.197937	326.9528198
-5280.044434	-124.0154114	1148.486572	-123.7321548	229.9584961	189.1627197	65.95441437	201.9147644	199.5245667	307.9652405	182.3856506
-5239.706055	-124.0154114	1086.071533	-123.7321548	314.0945435	55.94684601	-181.1369324	266.8208313	278.567627	577.510437	86.20563507
-5262.598633	-124.0154114	1134.038574	-123.7321548	256.4626465	176.442688	121.4571609	64.98950958	216.9926453	253.6979675	298.6972656
-5258.986816	-124.0154114	1167.696899	-123.7321548	285.6416321	38.64865875	220.4572754	49.70438385	380.6090393	148.7206726	327.5952148
-5301.843262	-124.0154114	1116.730469	-123.7321548	94.36194611	212.7645874	279.808136	340.4238586	154.7115479	87.59342194	40.78084564
