0	0	1185.967041	0	238.3089447	157.0766144	163.2379456	149.0889587	245.8881226	214.6983185	254.3404083
0	0	1136.71875	0	230.4010773	157.3662415	145.8096466	140.7573547	217.4807892	235.0366516	238.6857605
0	0	1099.601807	0	219.4159393	143.634552	144.4931793	151.7193451	250.4152832	235.1808929	172.6516418
0	0	1138.693726	0	225.3416595	151.2974854	150.0784607	159.7452393	232.9871979	226.5674133	216.4703217
0	0	1180.112061	0	237.3721924	151.1875916	172.0838776	143.0938416	260.7049561	195.504837	255.9067993
0	0	1141.327148	0	228.2942352	157.7482605	153.9959869	143.1322479	200.9307251	230.6514282	253.3005676
0	0	1109.039795	0	219.7622223	143.3978271	129.6993408	175.1465759	224.541687	262.3738708	172.371109
0	0	1111.06189	0	218.1241608	142.3675995	165.2955322	147.5282135	250.2348633	192.448349	211.6892853
0	0	1188.029663	0	233.3439484	160.8196106	159.314621	166.2609863	260.2918701	240.2483521	199.4916382
0	0	1174.807373	0	235.1346893	158.8125763	148.045517	160.9303589	248.0558624	256.1549988	201.1931915
0	0	1064.674316	0	206.9459381	147.57724	142.7831116	152.0548859	196.7747803	213.6646118	210.3984528
0	0	1118.945923	0	225.1694336	142.2279205	172.2533417	127.4099808	229.5313721	179.2119446	266.7650146
0	0	1176.75061	0	248.404541	143.7922363	123.1757278	162.8630676	265.303894	270.9006653	209.0090637
0	0	1156.534668	0	230.9968262	160.8819733	158.9777679	142.0980835	231.0812073	226.7236633	235.1855927
0	0	1151.405884	0	225.1310577	163.6605835	165.5944824	145.2114868	206.0812683	246.7683563	222.5435791
0	0	1125.490479	0	228.240921	142.4384918	142.1208649	154.6408386	249.384613	236.2885284	199.0496368
0	0	1136.576538	0	223.1286774	147.0778198	153.205658	165.3745575	269.1622009	210.9830627	189.240799
0	0	1193.847168	0	236.7115021	140.6346893	161.6791992	179.7730408	295.729248	230.4361877	183.969101
0	0	1100.735107	0	217.3553314	161.1368103	138.3348999	147.7046356	214.460907	247.1229858	190.4820709
0	0	1131.064453	0	230.3313446	163.2617035	132.7657013	142.4611816	215.2242279	239.7976379	235.9721832
0	0	1114.822998	0	226.7563934	140.7375183	143.4158936	148.8431091	242.206665	232.3347931	205.7277069
0	0	1191.500366	0	231.7559357	174.5796661	153.0948181	166.9664154	200.3975983	263.6800842	231.190094
0	0	1101.862061	0	228.9072266	133.6016998	137.8652802	142.1012268	213.00737	228.982193	244.732132
0	0	1156.479004	0	230.8212128	130.6951141	161.5512543	170.1836853	252.4107971	205.0330505	235.0198059
0	0	1140.273926	0	230.4137726	146.3439941	153.0550537	148.0511627	223.7432251	236.5509644	230.9471436
0	0	1108.791382	0	212.7256622	149.6360779	156.0983582	163.4189453	200.5179138	203.2106934	234.4484253
0	0	1153.019043	0	235.9640503	156.1865997	139.4711609	147.8485718	178.7894135	290.6850891	238.4176636
0	0	1085.81604	0	220.8830414	139.3709259	138.4314423	143.8476563	205.5930176	240.519165	216.536911
0	0	1085.290283	0	211.7906647	146.1968842	154.2588196	148.0079498	228.6192474	198.8602142	207.8925629
0	0	1199.437988	0	241.5742188	141.6316223	158.0426941	173.3820038	246.606781	262.9075012	215.2083893
0	0	1175.079224	0	238.1466522	154.4688873	153.1327209	151.4020538	263.2582397	228.8072205	222.3745117
0	0	1097.341797	0	220.100708	169.8797607	116.5520172	149.0962372	189.3355103	265.6174011	205.3492432
0	0	1119.091309	0	219.4434814	155.4276428	162.1432953	141.6828613	204.3552094	203.0595093	250.9157257
0	0	1148.48645	0	230.2363281	141.7712708	155.8732758	158.5516357	246.8076935	218.2519073	225.6494141
0	0	1086.071167	0	214.131485	163.7568817	132.2047729	146.2444305	171.0037079	264.8842773	206.506485
0	0	1134.038086	0	228.3090668	136.8552551	144.6944122	165.9932556	256.4893494	230.5136871	197.924118
0	0	1167.697021	0	240.2861786	137.3748627	157.2612152	150.5521698	282.1083374	211.7723541	226.977829
0	0	1116.730347	0	229.5765228	149.0984955	140.8782043	136.4473877	218.2322388	226.2059631	244.2913361
0	0	1093.170898	0	222.1636963	126.1963882	149.9946136	148.963028	240.4339294	222.5133209	203.5438385
0	0	1161.213989	0	226.9228516	182.0951385	147.4387207	149.3530731	203.2036743	231.5367279	246.0281525
0	0	1187.339233	0	236.6038971	155.5330353	166.9692688	153.4003448	263.5381775	207.0835724	239.1899261
0	0	1101.280518	0	220.0610199	146.1958313	134.3318939	159.0584412	249.3448334	218.1385498	192.6996613
0	0	1134.104248	0	219.7406006	158.275116	160.960083	154.1380768	245.6927643	182.4758759	231.0531311
0	0	1094.195068	0	219.6494293	154.9597168	126.2317657	152.5467682	214.2944183	211.5274048	233.1264496
0	0	1100.481323	0	205.2246246	171.6767883	146.2451935	165.4759674	171.3395691	230.3368225	213.9975128
0	0	1147.54248	0	232.2222443	142.3089752	134.3250427	172.6468811	213.9497986	258.9412842	223.77565
0	0	1170.204346	0	242.1455688	136.8085632	139.2316589	166.0644836	255.7514038	262.5579834	208.1273041
0	0	1182.924072	0	238.6795502	160.2962189	154.3692932	150.5806732	217.13797	247.3752441	251.5254059
0	0	1103.847656	0	213.1425323	140.6688232	154.5923157	167.6950531	262.9200134	198.774353	177.7332764
0	0	1117.074341	0	224.1009064	151.4754639	149.9325562	141.8244629	244.1085815	198.1108856	230.0832367
0	0	1201.851563	0	246.2902832	170.3886261	147.5519104	143.3488007	216.2310181	254.5942535	268.0455627
0	0	1119.491455	0	221.7372284	156.4599304	161.5458527	134.7510834	227.042923	178.8469391	259.3218079
0	0	1139.882324	0	231.3928986	151.2505798	134.5727386	158.2910767	205.5264435	265.3516541	223.3006287
0	0	1157.031494	0	236.6444702	135.5451202	144.3423309	165.5854187	266.9975281	214.2962341	228.6396637
0	0	1159.918701	0	234.0118408	138.3025208	155.5043182	162.469101	254.2033691	255.9433746	191.8888245
0	0	1132.275635	0	219.0980682	159.0145416	162.6629486	151.7993011	206.079361	203.1532898	248.0615234
0	0	1071.697632	0	209.4122162	145.6111755	150.5524902	145.8591461	210.7585144	195.0677795	222.4103546
0	0	1129.932373	0	224.2371826	155.8168945	138.5952454	161.2686615	210.5010681	240.6604614	221.5500183
0	0	1071.168701	0	214.959671	132.4910583	149.8142242	142.5080566	220.404007	220.4924011	203.9826355
0	0	1123.856812	0	223.4314117	147.3536224	137.5332184	167.1411743	202.1784363	272.1110229	196.0048065
0	0	1125.623657	0	229.6076202	138.0960999	163.9656525	133.1621857	235.1133118	193.6349487	260.074585
0	0	1237.96521	0	241.4452667	165.7658691	190.5455475	155.6596985	256.9630127	166.4221954	300.9506226
0	0	1170.088867	0	228.0249176	163.9780273	157.754303	162.7157135	219.0944672	243.2424927	221.737793
0	0	1147.55127	0	238.4390411	148.5582886	144.9422913	137.0959625	214.6971893	239.812973	260.8069458
0	0	1192.285889	0	235.0678558	177.3634186	160.7487488	147.3558502	213.9073486	240.6069946	250.689209
0	0	1136.950195	0	222.0574951	159.7263947	152.888855	156.6373444	227.4820251	235.0734253	203.6170349
0	0	1150.027466	0	232.2892456	167.3760376	140.4516449	143.7367554	199.1423187	236.2028351	261.522583
0	0	1096.695435	0	220.0335083	152.3143005	153.3137512	129.4557495	199.0998993	226.5525208	234.4481201
0	0	1182.43335	0	234.7084198	160.3622284	155.6329956	160.7009125	210.8655853	258.8114319	234.4482269
0	0	1142.702393	0	238.5475311	140.9129181	144.4553833	140.0531311	249.947403	221.1938171	244.5013275
0	0	1109.011475	0	218.9532623	148.8365479	154.6307983	147.1806488	227.275177	212.2835541	217.3010712
0	0	1189.985962	0	239.0574951	151.1695251	155.0056	164.9965668	245.9631958	215.4176636	255.791626
0	0	1123.935669	0	227.946167	145.0432587	154.1822662	139.3062134	234.1649628	245.6626587	204.0108337
0	0	1212.487183	0	246.0796661	145.2537994	161.0041962	166.3002014	283.7106018	226.4176025	228.1107788
0	0	1111.034912	0	212.4520416	152.8952179	147.4533386	171.8710785	238.4190826	217.5636749	181.3733826
0	0	1153.333984	0	227.0129395	147.883606	155.6332092	167.2193146	233.6685028	221.3216095	226.0487213
0	0	1164.072632	0	231.5093842	159.3126678	148.8470001	159.7948303	252.9093781	230.9018707	210.7168884
0	0	1212.612793	0	235.8421021	172.3328857	166.9823151	164.1514587	235.7454987	246.7654572	225.0153656
0	0	1089.158447	0	224.1424103	137.3730621	134.267334	143.5514984	225.3802338	256.3435059	190.7035217
0	0	1165.284912	0	229.1035767	146.3210144	161.1590729	168.9206543	248.1264343	219.3289032	219.8553925
0	0	1101.425049	0	216.516983	158.6062775	144.2415009	147.5392914	178.4448395	235.1287384	235.9773712
0	0	1115.462646	0	225.1318359	168.3460999	139.9781952	130.1966553	205.3058472	233.0225677	237.0670929
0	0	1149.636841	0	225.1221924	166.7542725	156.6236267	149.346344	223.1958923	230.9282532	221.2424164
0	0	1090.413452	0	223.6052704	127.6276779	129.2635193	161.1707458	243.1945343	239.1569366	188.4643097
0	0	1164.740967	0	233.5108795	141.901886	170.959671	149.7431488	236.3185883	232.489212	231.7248383
0	0	1114.146729	0	239.2389679	141.6300049	117.7693787	135.3874054	240.9731293	231.4766846	245.2670593
0	0	1183.593872	0	240.6334381	153.573822	162.401947	144.065094	243.3182526	227.7598114	250.8222809
0	0	1122.236084	0	226.2392731	137.6332245	145.0652313	159.2660828	250.2396698	228.336731	200.1414032
0	0	1147.516479	0	233.2197113	152.9822998	138.522995	154.7503052	195.2341461	269.2730103	235.1519775
0	0	1166.52478	0	227.3795929	174.498703	147.9234467	160.4022064	236.3942108	256.2680054	189.476593
0	0	1130.377686	0	223.8660889	151.3193817	148.2401123	157.6824951	225.3955536	232.6831207	213.5195618
0	0	1179.622192	0	243.9631805	138.7592316	153.6757507	153.6222839	247.4061127	225.6985474	258.7848206
0	0	1128.274902	0	224.8075104	142.7182312	145.3550568	164.2350616	241.8480988	227.5625305	205.0119171
0	0	1119.530518	0	223.5351563	135.5249176	155.1721191	156.6927948	227.8087616	205.1944427	237.6022491
0	0	1226.525879	0	237.7915039	169.1540375	171.2070313	171.1572418	235.1676178	233.2273712	244.9795074
